 0.14887585E-04   0.236038E+21   0.236040E+21  -0.285056E+20   0.268100E+20
 0.15197014E-04   0.235953E+21   0.235955E+21  -0.285108E+20   0.268149E+20
 0.15506442E-04   0.235869E+21   0.235871E+21  -0.285159E+20   0.268199E+20
 0.15815871E-04   0.235785E+21   0.235787E+21  -0.285211E+20   0.268249E+20
 0.16125299E-04   0.235703E+21   0.235705E+21  -0.285263E+20   0.268299E+20
 0.16434728E-04   0.235621E+21   0.235623E+21  -0.285315E+20   0.268349E+20
 0.16744157E-04   0.235540E+21   0.235542E+21  -0.285367E+20   0.268400E+20
 0.17053585E-04   0.235459E+21   0.235462E+21  -0.285420E+20   0.268451E+20
 0.17122473E-04   0.235442E+21   0.235444E+21  -0.285432E+20   0.268462E+20
 0.17431902E-04   0.235362E+21   0.235364E+21  -0.285485E+20   0.268513E+20
 0.17741330E-04   0.235283E+21   0.235285E+21  -0.285538E+20   0.268564E+20
 0.18050759E-04   0.235205E+21   0.235207E+21  -0.285591E+20   0.268616E+20
 0.18360188E-04   0.235127E+21   0.235129E+21  -0.285645E+20   0.268668E+20
 0.18669616E-04   0.235050E+21   0.235052E+21  -0.285698E+20   0.268719E+20
 0.18979045E-04   0.234974E+21   0.234976E+21  -0.285752E+20   0.268771E+20
 0.19288473E-04   0.234898E+21   0.234900E+21  -0.285806E+20   0.268823E+20
 0.19597902E-04   0.234823E+21   0.234825E+21  -0.285860E+20   0.268876E+20
 0.19907331E-04   0.234748E+21   0.234750E+21  -0.285914E+20   0.268928E+20
 0.19976219E-04   0.234732E+21   0.234734E+21  -0.285927E+20   0.268940E+20
 0.20285647E-04   0.234658E+21   0.234660E+21  -0.285981E+20   0.268992E+20
 0.20595076E-04   0.234584E+21   0.234586E+21  -0.286036E+20   0.269045E+20
 0.20904505E-04   0.234511E+21   0.234513E+21  -0.286090E+20   0.269097E+20
 0.21213933E-04   0.234439E+21   0.234441E+21  -0.286145E+20   0.269150E+20
 0.21523362E-04   0.234367E+21   0.234369E+21  -0.286200E+20   0.269203E+20
 0.21832790E-04   0.234296E+21   0.234298E+21  -0.286255E+20   0.269256E+20
 0.22142219E-04   0.234225E+21   0.234227E+21  -0.286310E+20   0.269309E+20
 0.22451648E-04   0.234154E+21   0.234156E+21  -0.286366E+20   0.269363E+20
 0.22761076E-04   0.234084E+21   0.234086E+21  -0.286421E+20   0.269416E+20
 0.22829964E-04   0.234069E+21   0.234071E+21  -0.286433E+20   0.269428E+20
 0.23139393E-04   0.233999E+21   0.234002E+21  -0.286489E+20   0.269481E+20
 0.23448822E-04   0.233930E+21   0.233933E+21  -0.286544E+20   0.269535E+20
 0.23758250E-04   0.233862E+21   0.233864E+21  -0.286600E+20   0.269588E+20
 0.24067679E-04   0.233794E+21   0.233796E+21  -0.286656E+20   0.269642E+20
 0.24377107E-04   0.233726E+21   0.233728E+21  -0.286711E+20   0.269696E+20
 0.24686536E-04   0.233659E+21   0.233661E+21  -0.286767E+20   0.269749E+20
 0.24995965E-04   0.233592E+21   0.233594E+21  -0.286823E+20   0.269803E+20
 0.25305393E-04   0.233526E+21   0.233528E+21  -0.286879E+20   0.269857E+20
 0.25614822E-04   0.233460E+21   0.233462E+21  -0.286935E+20   0.269911E+20
 0.25683710E-04   0.233445E+21   0.233447E+21  -0.286948E+20   0.269923E+20
 0.25993138E-04   0.233380E+21   0.233382E+21  -0.287004E+20   0.269977E+20
 0.26302567E-04   0.233314E+21   0.233317E+21  -0.287060E+20   0.270031E+20
 0.26611996E-04   0.233250E+21   0.233252E+21  -0.287116E+20   0.270085E+20
 0.26921424E-04   0.233185E+21   0.233187E+21  -0.287173E+20   0.270139E+20
 0.27230853E-04   0.233121E+21   0.233123E+21  -0.287229E+20   0.270194E+20
 0.27540281E-04   0.233058E+21   0.233060E+21  -0.287285E+20   0.270248E+20
 0.27849710E-04   0.232994E+21   0.232996E+21  -0.287342E+20   0.270302E+20
 0.28159139E-04   0.232931E+21   0.232933E+21  -0.287398E+20   0.270356E+20
 0.28468567E-04   0.232869E+21   0.232871E+21  -0.287455E+20   0.270411E+20
 0.28537455E-04   0.232855E+21   0.232857E+21  -0.287467E+20   0.270423E+20
 0.28846884E-04   0.232793E+21   0.232795E+21  -0.287524E+20   0.270477E+20
 0.29156313E-04   0.232731E+21   0.232733E+21  -0.287581E+20   0.270532E+20
 0.29465741E-04   0.232669E+21   0.232671E+21  -0.287637E+20   0.270586E+20
 0.29775170E-04   0.232608E+21   0.232610E+21  -0.287694E+20   0.270641E+20
 0.30084598E-04   0.232547E+21   0.232549E+21  -0.287751E+20   0.270695E+20
 0.30394027E-04   0.232487E+21   0.232489E+21  -0.287807E+20   0.270750E+20
 0.30703456E-04   0.232426E+21   0.232429E+21  -0.287864E+20   0.270804E+20
 0.31012884E-04   0.232366E+21   0.232369E+21  -0.287921E+20   0.270859E+20
 0.31322313E-04   0.232307E+21   0.232309E+21  -0.287978E+20   0.270914E+20
 0.31391201E-04   0.232294E+21   0.232296E+21  -0.287990E+20   0.270926E+20
 0.31700630E-04   0.232234E+21   0.232236E+21  -0.288047E+20   0.270980E+20
 0.32010058E-04   0.232175E+21   0.232178E+21  -0.288104E+20   0.271035E+20
 0.32319487E-04   0.232117E+21   0.232119E+21  -0.288161E+20   0.271090E+20
 0.32628915E-04   0.232058E+21   0.232060E+21  -0.288218E+20   0.271144E+20
 0.32938344E-04   0.232000E+21   0.232002E+21  -0.288275E+20   0.271199E+20
 0.33247773E-04   0.231942E+21   0.231945E+21  -0.288332E+20   0.271254E+20
 0.33557201E-04   0.231885E+21   0.231887E+21  -0.288389E+20   0.271309E+20
 0.33866630E-04   0.231828E+21   0.231830E+21  -0.288446E+20   0.271363E+20
 0.34176058E-04   0.231771E+21   0.231773E+21  -0.288503E+20   0.271418E+20
 0.34244946E-04   0.231758E+21   0.231760E+21  -0.288515E+20   0.271430E+20
 0.34554375E-04   0.231701E+21   0.231703E+21  -0.288572E+20   0.271485E+20
 0.34863804E-04   0.231645E+21   0.231647E+21  -0.288629E+20   0.271540E+20
 0.35173232E-04   0.231589E+21   0.231591E+21  -0.288686E+20   0.271595E+20
 0.35482661E-04   0.231533E+21   0.231535E+21  -0.288743E+20   0.271649E+20
 0.35792089E-04   0.231477E+21   0.231479E+21  -0.288800E+20   0.271704E+20
 0.36101518E-04   0.231422E+21   0.231424E+21  -0.288857E+20   0.271759E+20
 0.36410947E-04   0.231367E+21   0.231369E+21  -0.288914E+20   0.271814E+20
 0.36720375E-04   0.231312E+21   0.231314E+21  -0.288972E+20   0.271869E+20
 0.37029804E-04   0.231257E+21   0.231259E+21  -0.289029E+20   0.271923E+20
 0.37098692E-04   0.231245E+21   0.231247E+21  -0.289041E+20   0.271936E+20
 0.37408121E-04   0.231191E+21   0.231193E+21  -0.289098E+20   0.271990E+20
 0.37717549E-04   0.231136E+21   0.231139E+21  -0.289155E+20   0.272045E+20
 0.38026978E-04   0.231083E+21   0.231085E+21  -0.289212E+20   0.272100E+20
 0.38336406E-04   0.231029E+21   0.231031E+21  -0.289270E+20   0.272155E+20
 0.38645835E-04   0.230976E+21   0.230978E+21  -0.289327E+20   0.272210E+20
 0.38955264E-04   0.230922E+21   0.230925E+21  -0.289384E+20   0.272265E+20
 0.39264692E-04   0.230869E+21   0.230872E+21  -0.289441E+20   0.272319E+20
 0.39574121E-04   0.230817E+21   0.230819E+21  -0.289498E+20   0.272374E+20
 0.39883549E-04   0.230764E+21   0.230766E+21  -0.289555E+20   0.272429E+20
 0.39952438E-04   0.230753E+21   0.230755E+21  -0.289568E+20   0.272441E+20
 0.40261866E-04   0.230700E+21   0.230702E+21  -0.289625E+20   0.272496E+20
 0.40571295E-04   0.230648E+21   0.230650E+21  -0.289682E+20   0.272551E+20
 0.40880723E-04   0.230596E+21   0.230599E+21  -0.289739E+20   0.272606E+20
 0.41190152E-04   0.230545E+21   0.230547E+21  -0.289796E+20   0.272660E+20
 0.41499581E-04   0.230493E+21   0.230496E+21  -0.289853E+20   0.272715E+20
 0.41809009E-04   0.230442E+21   0.230444E+21  -0.289910E+20   0.272770E+20
 0.42118438E-04   0.230391E+21   0.230393E+21  -0.289967E+20   0.272825E+20
 0.42427866E-04   0.230340E+21   0.230343E+21  -0.290024E+20   0.272880E+20
 0.42737295E-04   0.230290E+21   0.230292E+21  -0.290081E+20   0.272934E+20
 0.42806183E-04   0.230279E+21   0.230281E+21  -0.290094E+20   0.272946E+20
 0.43115612E-04   0.230228E+21   0.230231E+21  -0.290151E+20   0.273001E+20
 0.43425040E-04   0.230178E+21   0.230180E+21  -0.290208E+20   0.273056E+20
 0.43734469E-04   0.230128E+21   0.230131E+21  -0.290265E+20   0.273111E+20
 0.44043898E-04   0.230079E+21   0.230081E+21  -0.290322E+20   0.273165E+20
 0.44353326E-04   0.230029E+21   0.230031E+21  -0.290379E+20   0.273220E+20
 0.44662755E-04   0.229980E+21   0.229982E+21  -0.290436E+20   0.273275E+20
 0.44972183E-04   0.229930E+21   0.229933E+21  -0.290493E+20   0.273330E+20
 0.45281612E-04   0.229881E+21   0.229884E+21  -0.290550E+20   0.273384E+20
 0.45591041E-04   0.229833E+21   0.229835E+21  -0.290607E+20   0.273439E+20
 0.45659929E-04   0.229822E+21   0.229824E+21  -0.290620E+20   0.273451E+20
 0.45969357E-04   0.229773E+21   0.229775E+21  -0.290677E+20   0.273506E+20
 0.46278786E-04   0.229725E+21   0.229727E+21  -0.290733E+20   0.273560E+20
 0.46588214E-04   0.229677E+21   0.229679E+21  -0.290790E+20   0.273615E+20
 0.46897643E-04   0.229629E+21   0.229631E+21  -0.290847E+20   0.273670E+20
 0.47207072E-04   0.229581E+21   0.229583E+21  -0.290904E+20   0.273724E+20
 0.47516500E-04   0.229533E+21   0.229535E+21  -0.290961E+20   0.273779E+20
 0.47825929E-04   0.229486E+21   0.229488E+21  -0.291018E+20   0.273834E+20
 0.48135357E-04   0.229438E+21   0.229440E+21  -0.291075E+20   0.273888E+20
 0.48444786E-04   0.229391E+21   0.229393E+21  -0.291132E+20   0.273943E+20
 0.48513674E-04   0.229381E+21   0.229383E+21  -0.291144E+20   0.273955E+20
 0.48823103E-04   0.229334E+21   0.229336E+21  -0.291201E+20   0.274009E+20
 0.49132531E-04   0.229287E+21   0.229289E+21  -0.291258E+20   0.274064E+20
 0.49441960E-04   0.229240E+21   0.229242E+21  -0.291315E+20   0.274118E+20
 0.49751389E-04   0.229194E+21   0.229196E+21  -0.291372E+20   0.274173E+20
 0.50060817E-04   0.229147E+21   0.229150E+21  -0.291428E+20   0.274227E+20
 0.50370246E-04   0.229101E+21   0.229104E+21  -0.291485E+20   0.274282E+20
 0.50679674E-04   0.229055E+21   0.229058E+21  -0.291542E+20   0.274336E+20
 0.50989103E-04   0.229010E+21   0.229012E+21  -0.291599E+20   0.274391E+20
 0.51298532E-04   0.228964E+21   0.228966E+21  -0.291656E+20   0.274445E+20
 0.51367420E-04   0.228954E+21   0.228956E+21  -0.291668E+20   0.274457E+20
 0.51676848E-04   0.228908E+21   0.228911E+21  -0.291725E+20   0.274512E+20
 0.51986277E-04   0.228863E+21   0.228865E+21  -0.291782E+20   0.274566E+20
 0.52295706E-04   0.228818E+21   0.228820E+21  -0.291838E+20   0.274621E+20
 0.52605134E-04   0.228773E+21   0.228775E+21  -0.291895E+20   0.274675E+20
 0.52914563E-04   0.228728E+21   0.228730E+21  -0.291952E+20   0.274729E+20
 0.53223991E-04   0.228683E+21   0.228686E+21  -0.292008E+20   0.274784E+20
 0.53533420E-04   0.228639E+21   0.228641E+21  -0.292065E+20   0.274838E+20
 0.53842849E-04   0.228594E+21   0.228597E+21  -0.292121E+20   0.274892E+20
 0.54152277E-04   0.228550E+21   0.228552E+21  -0.292178E+20   0.274947E+20
 0.54221165E-04   0.228540E+21   0.228543E+21  -0.292191E+20   0.274959E+20
 0.54530594E-04   0.228496E+21   0.228498E+21  -0.292247E+20   0.275013E+20
 0.54840022E-04   0.228452E+21   0.228455E+21  -0.292304E+20   0.275067E+20
 0.55149451E-04   0.228409E+21   0.228411E+21  -0.292360E+20   0.275122E+20
 0.55458880E-04   0.228365E+21   0.228367E+21  -0.292417E+20   0.275176E+20
 0.55768308E-04   0.228321E+21   0.228324E+21  -0.292473E+20   0.275230E+20
 0.56077737E-04   0.228278E+21   0.228280E+21  -0.292530E+20   0.275284E+20
 0.56387165E-04   0.228235E+21   0.228237E+21  -0.292586E+20   0.275338E+20
 0.56696594E-04   0.228192E+21   0.228194E+21  -0.292643E+20   0.275392E+20
 0.57006023E-04   0.228149E+21   0.228151E+21  -0.292699E+20   0.275447E+20
 0.57074911E-04   0.228139E+21   0.228142E+21  -0.292712E+20   0.275459E+20
 0.57384339E-04   0.228097E+21   0.228099E+21  -0.292768E+20   0.275513E+20
 0.57693768E-04   0.228054E+21   0.228056E+21  -0.292824E+20   0.275567E+20
 0.58003197E-04   0.228011E+21   0.228014E+21  -0.292881E+20   0.275621E+20
 0.58312625E-04   0.227969E+21   0.227971E+21  -0.292937E+20   0.275675E+20
 0.58622054E-04   0.227927E+21   0.227929E+21  -0.292994E+20   0.275729E+20
 0.58931482E-04   0.227885E+21   0.227887E+21  -0.293050E+20   0.275783E+20
 0.59240911E-04   0.227843E+21   0.227845E+21  -0.293106E+20   0.275837E+20
 0.59550340E-04   0.227801E+21   0.227803E+21  -0.293162E+20   0.275891E+20
 0.59859768E-04   0.227759E+21   0.227761E+21  -0.293219E+20   0.275945E+20
 0.59928656E-04   0.227750E+21   0.227752E+21  -0.293231E+20   0.275957E+20
 0.60238085E-04   0.227708E+21   0.227711E+21  -0.293287E+20   0.276011E+20
 0.60547514E-04   0.227667E+21   0.227669E+21  -0.293344E+20   0.276065E+20
 0.60856942E-04   0.227626E+21   0.227628E+21  -0.293400E+20   0.276119E+20
 0.61166371E-04   0.227584E+21   0.227587E+21  -0.293456E+20   0.276173E+20
 0.61475799E-04   0.227543E+21   0.227546E+21  -0.293512E+20   0.276227E+20
 0.61785228E-04   0.227502E+21   0.227505E+21  -0.293568E+20   0.276280E+20
 0.62094657E-04   0.227462E+21   0.227464E+21  -0.293625E+20   0.276334E+20
 0.62404085E-04   0.227421E+21   0.227423E+21  -0.293681E+20   0.276388E+20
 0.62713514E-04   0.227380E+21   0.227383E+21  -0.293737E+20   0.276442E+20
 0.62782402E-04   0.227371E+21   0.227374E+21  -0.293749E+20   0.276454E+20
 0.63091831E-04   0.227331E+21   0.227333E+21  -0.293805E+20   0.276508E+20
 0.63401259E-04   0.227291E+21   0.227293E+21  -0.293861E+20   0.276561E+20
 0.63710688E-04   0.227251E+21   0.227253E+21  -0.293917E+20   0.276615E+20
 0.64020116E-04   0.227210E+21   0.227213E+21  -0.293973E+20   0.276669E+20
 0.64329545E-04   0.227171E+21   0.227173E+21  -0.294029E+20   0.276723E+20
 0.64638974E-04   0.227131E+21   0.227133E+21  -0.294085E+20   0.276776E+20
 0.64948402E-04   0.227091E+21   0.227093E+21  -0.294141E+20   0.276830E+20
 0.65257831E-04   0.227051E+21   0.227054E+21  -0.294197E+20   0.276883E+20
 0.65567259E-04   0.227012E+21   0.227014E+21  -0.294253E+20   0.276937E+20
 0.65636147E-04   0.227003E+21   0.227005E+21  -0.294266E+20   0.276949E+20
 0.65945576E-04   0.226964E+21   0.226966E+21  -0.294321E+20   0.277003E+20
 0.66255005E-04   0.226925E+21   0.226927E+21  -0.294377E+20   0.277056E+20
 0.66564433E-04   0.226885E+21   0.226888E+21  -0.294433E+20   0.277110E+20
 0.66873862E-04   0.226846E+21   0.226849E+21  -0.294489E+20   0.277163E+20
 0.67183290E-04   0.226808E+21   0.226810E+21  -0.294545E+20   0.277217E+20
 0.67492719E-04   0.226769E+21   0.226771E+21  -0.294601E+20   0.277270E+20
 0.67802148E-04   0.226730E+21   0.226732E+21  -0.294656E+20   0.277324E+20
 0.68111576E-04   0.226692E+21   0.226694E+21  -0.294712E+20   0.277377E+20
 0.68421005E-04   0.226653E+21   0.226655E+21  -0.294768E+20   0.277431E+20
 0.68489893E-04   0.226645E+21   0.226647E+21  -0.294780E+20   0.277443E+20
 0.68799322E-04   0.226606E+21   0.226608E+21  -0.294836E+20   0.277496E+20
 0.69108750E-04   0.226568E+21   0.226570E+21  -0.294892E+20   0.277549E+20
 0.69418179E-04   0.226530E+21   0.226532E+21  -0.294947E+20   0.277603E+20
 0.69727607E-04   0.226492E+21   0.226494E+21  -0.295003E+20   0.277656E+20
 0.70037036E-04   0.226454E+21   0.226456E+21  -0.295058E+20   0.277709E+20
 0.70346465E-04   0.226416E+21   0.226418E+21  -0.295114E+20   0.277763E+20
 0.70655893E-04   0.226378E+21   0.226381E+21  -0.295170E+20   0.277816E+20
 0.70965322E-04   0.226341E+21   0.226343E+21  -0.295225E+20   0.277869E+20
 0.71274750E-04   0.226303E+21   0.226306E+21  -0.295281E+20   0.277923E+20
 0.71343639E-04   0.226295E+21   0.226297E+21  -0.295293E+20   0.277934E+20
 0.71653067E-04   0.226258E+21   0.226260E+21  -0.295349E+20   0.277988E+20
 0.71962496E-04   0.226220E+21   0.226223E+21  -0.295404E+20   0.278041E+20
 0.72271924E-04   0.226183E+21   0.226186E+21  -0.295460E+20   0.278094E+20
 0.72581353E-04   0.226146E+21   0.226148E+21  -0.295515E+20   0.278147E+20
 0.72890782E-04   0.226109E+21   0.226111E+21  -0.295570E+20   0.278200E+20
 0.73200210E-04   0.226072E+21   0.226075E+21  -0.295626E+20   0.278253E+20
 0.73509639E-04   0.226036E+21   0.226038E+21  -0.295681E+20   0.278307E+20
 0.73819067E-04   0.225999E+21   0.226001E+21  -0.295737E+20   0.278360E+20
 0.74128496E-04   0.225962E+21   0.225965E+21  -0.295792E+20   0.278413E+20
 0.74197384E-04   0.225954E+21   0.225956E+21  -0.295804E+20   0.278425E+20
 0.74506813E-04   0.225918E+21   0.225920E+21  -0.295860E+20   0.278478E+20
 0.74816241E-04   0.225881E+21   0.225884E+21  -0.295915E+20   0.278531E+20
 0.75125670E-04   0.225845E+21   0.225847E+21  -0.295970E+20   0.278584E+20
 0.75435098E-04   0.225809E+21   0.225811E+21  -0.296025E+20   0.278637E+20
 0.75744527E-04   0.225773E+21   0.225775E+21  -0.296081E+20   0.278690E+20
 0.76053956E-04   0.225737E+21   0.225739E+21  -0.296136E+20   0.278742E+20
 0.76363384E-04   0.225701E+21   0.225703E+21  -0.296191E+20   0.278795E+20
 0.76672813E-04   0.225665E+21   0.225667E+21  -0.296246E+20   0.278848E+20
 0.76982241E-04   0.225629E+21   0.225632E+21  -0.296301E+20   0.278901E+20
 0.77051130E-04   0.225621E+21   0.225624E+21  -0.296314E+20   0.278913E+20
 0.77360558E-04   0.225586E+21   0.225588E+21  -0.296369E+20   0.278966E+20
 0.77669987E-04   0.225550E+21   0.225553E+21  -0.296424E+20   0.279019E+20
 0.77979415E-04   0.225515E+21   0.225517E+21  -0.296479E+20   0.279071E+20
 0.78288844E-04   0.225480E+21   0.225482E+21  -0.296534E+20   0.279124E+20
 0.78598273E-04   0.225444E+21   0.225447E+21  -0.296589E+20   0.279177E+20
 0.78907701E-04   0.225409E+21   0.225411E+21  -0.296644E+20   0.279230E+20
 0.79217130E-04   0.225374E+21   0.225376E+21  -0.296699E+20   0.279283E+20
 0.79526558E-04   0.225339E+21   0.225341E+21  -0.296754E+20   0.279335E+20
 0.79835987E-04   0.225304E+21   0.225306E+21  -0.296809E+20   0.279388E+20
 0.79904875E-04   0.225296E+21   0.225299E+21  -0.296821E+20   0.279400E+20
 0.80214304E-04   0.225262E+21   0.225264E+21  -0.296876E+20   0.279452E+20
 0.80523732E-04   0.225227E+21   0.225229E+21  -0.296931E+20   0.279505E+20
 0.80833161E-04   0.225192E+21   0.225195E+21  -0.296986E+20   0.279558E+20
 0.81142590E-04   0.225158E+21   0.225160E+21  -0.297041E+20   0.279610E+20
 0.81452018E-04   0.225123E+21   0.225126E+21  -0.297096E+20   0.279663E+20
 0.81761447E-04   0.225089E+21   0.225091E+21  -0.297151E+20   0.279715E+20
 0.82070875E-04   0.225055E+21   0.225057E+21  -0.297205E+20   0.279768E+20
 0.82380304E-04   0.225020E+21   0.225023E+21  -0.297260E+20   0.279820E+20
 0.82689733E-04   0.224986E+21   0.224989E+21  -0.297315E+20   0.279873E+20
 0.82758621E-04   0.224979E+21   0.224981E+21  -0.297327E+20   0.279885E+20
 0.83068049E-04   0.224945E+21   0.224947E+21  -0.297382E+20   0.279937E+20
 0.83377478E-04   0.224911E+21   0.224913E+21  -0.297437E+20   0.279990E+20
 0.83686906E-04   0.224877E+21   0.224879E+21  -0.297491E+20   0.280042E+20
 0.83996335E-04   0.224843E+21   0.224846E+21  -0.297546E+20   0.280094E+20
 0.84305764E-04   0.224810E+21   0.224812E+21  -0.297601E+20   0.280147E+20
 0.84615192E-04   0.224776E+21   0.224778E+21  -0.297655E+20   0.280199E+20
 0.84924621E-04   0.224742E+21   0.224747E+21  -0.297710E+20   0.280252E+20
 0.85234049E-04   0.224709E+21   0.224719E+21  -0.297764E+20   0.280304E+20
 0.85543478E-04   0.224676E+21   0.224692E+21  -0.297819E+20   0.280356E+20
 0.85612366E-04   0.224668E+21   0.224686E+21  -0.297831E+20   0.280368E+20
 0.85921795E-04   0.224635E+21   0.224663E+21  -0.297886E+20   0.280420E+20
 0.86231223E-04   0.224602E+21   0.224645E+21  -0.297940E+20   0.280473E+20
 0.86540652E-04   0.224569E+21   0.224631E+21  -0.297995E+20   0.280525E+20
 0.86850081E-04   0.224536E+21   0.224618E+21  -0.298049E+20   0.280577E+20
 0.87159509E-04   0.224503E+21   0.224608E+21  -0.298104E+20   0.280629E+20
 0.87468938E-04   0.224470E+21   0.224606E+21  -0.298158E+20   0.280681E+20
 0.87778366E-04   0.224437E+21   0.224607E+21  -0.298213E+20   0.280734E+20
 0.88087795E-04   0.224404E+21   0.224610E+21  -0.298267E+20   0.280786E+20
 0.88397224E-04   0.224372E+21   0.224622E+21  -0.298321E+20   0.280838E+20
 0.88466112E-04   0.224364E+21   0.224626E+21  -0.298334E+20   0.280850E+20
 0.88775540E-04   0.224332E+21   0.224648E+21  -0.298388E+20   0.280902E+20
 0.89084969E-04   0.224299E+21   0.224684E+21  -0.298442E+20   0.280954E+20
 0.89394398E-04   0.224267E+21   0.224733E+21  -0.298497E+20   0.281006E+20
 0.89703826E-04   0.224234E+21   0.224797E+21  -0.298551E+20   0.281058E+20
 0.90013255E-04   0.224202E+21   0.224874E+21  -0.298605E+20   0.281110E+20
 0.90322683E-04   0.224170E+21   0.224958E+21  -0.298659E+20   0.281162E+20
 0.90632112E-04   0.224138E+21   0.225048E+21  -0.298714E+20   0.281214E+20
 0.90941541E-04   0.224106E+21   0.225144E+21  -0.298768E+20   0.281266E+20
 0.91250969E-04   0.224074E+21   0.225245E+21  -0.298822E+20   0.281318E+20
 0.91319857E-04   0.224067E+21   0.225268E+21  -0.298834E+20   0.281329E+20
 0.91629286E-04   0.224035E+21   0.225378E+21  -0.298888E+20   0.281381E+20
 0.91938715E-04   0.224003E+21   0.225500E+21  -0.298943E+20   0.281433E+20
 0.92248143E-04   0.223971E+21   0.225639E+21  -0.298997E+20   0.281485E+20
 0.92557572E-04   0.223940E+21   0.225786E+21  -0.299051E+20   0.281537E+20
 0.92867000E-04   0.223908E+21   0.225947E+21  -0.299105E+20   0.281589E+20
